Stage,Session,Trial,Step,Alpha,Gamma,Deadline,NextWay,Left,Right,Oncoming,Light,Action,Reward,TotRewd,TotPass,TotFail
3,301,69,29,0.97,0.38,7,left,,,,green,left,0.5,1064.5,22,26
3,301,69,30,0.97,0.38,6,forward,,,,red,right,0.5,1065.0,22,26
3,301,69,31,0.97,0.38,5,left,,,,green,left,0.5,1065.5,22,26
3,301,69,32,0.97,0.38,4,right,,,,green,left,0.5,1066.0,22,26
3,301,69,33,0.97,0.38,3,right,,,,green,left,0.5,1066.5,22,26
3,301,69,34,0.97,0.38,2,right,,,,green,left,0.5,1067.0,22,26
3,301,69,35,0.97,0.38,1,left,,,,green,left,0.5,1067.5,22,26
3,301,69,36,0.97,0.38,0,right,,,,red,right,10.5,1078.0,23,26
3,301,70,1,0.97,0.38,35,right,,,,red,right,0.5,1078.5,23,26
3,301,70,2,0.97,0.38,34,right,,,forward,red,right,0.5,1079.0,23,26
3,301,70,3,0.97,0.38,33,forward,,,,red,right,0.5,1079.5,23,26
3,301,70,4,0.97,0.38,32,left,,,,red,right,0.5,1080.0,23,26
3,301,70,5,0.97,0.38,31,right,,,,green,left,0.5,1080.5,23,26
3,301,70,6,0.97,0.38,30,left,,,,red,right,0.5,1081.0,23,26
3,301,70,7,0.97,0.38,29,forward,,,,red,right,0.5,1081.5,23,26
3,301,70,8,0.97,0.38,28,left,,,,green,left,0.5,1082.0,23,26
3,301,70,9,0.97,0.38,27,forward,,,,red,right,0.5,1082.5,23,26
3,301,70,10,0.97,0.38,26,left,,,,red,right,0.5,1083.0,23,26
3,301,70,11,0.97,0.38,25,right,,,,red,right,0.5,1083.5,23,26
3,301,70,12,0.97,0.38,24,right,,,,red,right,0.5,1084.0,23,26
3,301,70,13,0.97,0.38,23,forward,,,,green,left,0.5,1084.5,23,26
3,301,70,14,0.97,0.38,22,right,,,,red,right,0.5,1085.0,23,26
3,301,70,15,0.97,0.38,21,left,,,,red,right,0.5,1085.5,23,26
3,301,70,16,0.97,0.38,20,right,,,,green,left,0.5,1086.0,23,26
3,301,70,17,0.97,0.38,19,right,,,,red,right,0.5,1086.5,23,26
3,301,70,18,0.97,0.38,18,right,,,,red,right,0.5,1087.0,23,26
3,301,70,19,0.97,0.38,17,left,,,,green,left,0.5,1087.5,23,26
3,301,70,20,0.97,0.38,16,forward,,,,green,left,0.5,1088.0,23,26
3,301,70,21,0.97,0.38,15,right,,,,green,left,0.5,1088.5,23,26
3,301,70,22,0.97,0.38,14,left,,,,green,left,0.5,1089.0,23,26
3,301,70,23,0.97,0.38,13,left,,,,red,right,0.5,1089.5,23,26
3,301,70,24,0.97,0.38,12,forward,,left,,green,left,0.5,1090.0,23,26
3,301,70,25,0.97,0.38,11,right,,,,green,left,0.5,1090.5,23,26
3,301,70,26,0.97,0.38,10,left,forward,,,red,right,0.5,1091.0,23,26
3,301,70,27,0.97,0.38,9,right,,,,green,left,0.5,1091.5,23,26
3,301,70,28,0.97,0.38,8,left,,,,green,left,0.5,1092.0,23,26
3,301,70,29,0.97,0.38,7,forward,,,,red,right,0.5,1092.5,23,26
3,301,70,30,0.97,0.38,6,left,,,,red,right,0.5,1093.0,23,26
3,301,70,31,0.97,0.38,5,right,,,,green,left,0.5,1093.5,23,26
3,301,70,32,0.97,0.38,4,left,,,,red,right,0.5,1094.0,23,26
3,301,70,33,0.97,0.38,3,forward,,,,red,right,0.5,1094.5,23,26
3,301,70,34,0.97,0.38,2,left,,,,red,right,0.5,1095.0,23,26
3,301,70,35,0.97,0.38,1,forward,,,,red,right,0.5,1095.5,23,26
3,301,70,36,0.97,0.38,0,left,,,,green,left,0.5,1096.0,23,26
3,301,71,1,0.97,0.38,20,right,,,,red,right,0.5,1096.5,23,26
3,301,71,2,0.97,0.38,19,forward,,,,green,left,0.5,1097.0,23,26
3,301,71,3,0.97,0.38,18,right,,,,green,left,0.5,1097.5,23,26
3,301,71,4,0.97,0.38,17,right,,,,green,left,0.5,1098.0,23,26
3,301,71,5,0.97,0.38,16,left,,,,green,left,0.5,1098.5,23,26
3,301,71,6,0.97,0.38,15,forward,,,,red,right,0.5,1099.0,23,26
3,301,71,7,0.97,0.38,14,left,,,,green,left,0.5,1099.5,23,26
3,301,71,8,0.97,0.38,13,forward,,,,red,right,0.5,1100.0,23,26
3,301,71,9,0.97,0.38,12,left,,,,red,right,0.5,1100.5,23,26
3,301,71,10,0.97,0.38,11,right,,,,green,left,0.5,1101.0,23,26
3,301,71,11,0.97,0.38,10,left,,,,green,left,0.5,1101.5,23,26
3,301,71,12,0.97,0.38,9,forward,,,,red,right,0.5,1102.0,23,26
3,301,71,13,0.97,0.38,8,left,,,,green,left,0.5,1102.5,23,26
3,301,71,14,0.97,0.38,7,forward,,,,green,left,0.5,1103.0,23,26
3,301,71,15,0.97,0.38,6,right,,,,green,left,0.5,1103.5,23,26
3,301,71,16,0.97,0.38,5,right,,,,green,left,0.5,1104.0,23,26
3,301,71,17,0.97,0.38,4,left,,,,red,right,0.5,1104.5,23,26
3,301,71,18,0.97,0.38,3,right,,,,red,right,0.5,1105.0,23,26
3,301,71,19,0.97,0.38,2,right,,,,red,right,0.5,1105.5,23,26
3,301,71,20,0.97,0.38,1,forward,,,,red,right,0.5,1106.0,23,26
3,301,71,21,0.97,0.38,0,left,,,,green,left,0.5,1106.5,23,26
3,301,72,1,0.97,0.38,40,right,,,,green,left,0.5,1107.0,23,26
3,301,72,2,0.97,0.38,39,right,,,,red,right,0.5,1107.5,23,26
3,301,72,3,0.97,0.38,38,right,,,,green,left,0.5,1108.0,23,26
3,301,72,4,0.97,0.38,37,right,,,,red,right,0.5,1108.5,23,26
3,301,72,5,0.97,0.38,36,right,,,,red,right,0.5,1109.0,23,26
3,301,72,6,0.97,0.38,35,forward,,,,green,left,0.5,1109.5,23,26
3,301,72,7,0.97,0.38,34,right,,,,green,left,0.5,1110.0,23,26
3,301,72,8,0.97,0.38,33,right,,,,red,right,0.5,1110.5,23,26
3,301,72,9,0.97,0.38,32,right,,,,green,left,0.5,1111.0,23,26
3,301,72,10,0.97,0.38,31,forward,,,,green,left,0.5,1111.5,23,26
3,301,72,11,0.97,0.38,30,right,,,,green,left,0.5,1112.0,23,26
3,301,72,12,0.97,0.38,29,forward,,,,green,left,0.5,1112.5,23,26
3,301,72,13,0.97,0.38,28,right,,,,green,left,0.5,1113.0,23,26
3,301,72,14,0.97,0.38,27,forward,,,,red,right,0.5,1113.5,23,26
3,301,72,15,0.97,0.38,26,left,,,,green,left,0.5,1114.0,23,26
3,301,72,16,0.97,0.38,25,forward,,,,red,right,0.5,1114.5,23,26
3,301,72,17,0.97,0.38,24,left,,,,green,left,0.5,1115.0,23,26
3,301,72,18,0.97,0.38,23,right,,,,red,right,0.5,1115.5,23,26
3,301,72,19,0.97,0.38,22,forward,,,,green,left,0.5,1116.0,23,26
3,301,72,20,0.97,0.38,21,right,,,,red,right,0.5,1116.5,23,26
3,301,72,21,0.97,0.38,20,right,,,,green,left,0.5,1117.0,23,26
3,301,72,22,0.97,0.38,19,right,,,,green,left,0.5,1117.5,23,26
3,301,72,23,0.97,0.38,18,left,,,,red,right,0.5,1118.0,23,26
3,301,72,24,0.97,0.38,17,right,,,,green,left,0.5,1118.5,23,26
3,301,72,25,0.97,0.38,16,left,,,,green,left,0.5,1119.0,23,26
3,301,72,26,0.97,0.38,15,forward,,,,green,left,0.5,1119.5,23,26
3,301,72,27,0.97,0.38,14,right,,,,green,left,0.5,1120.0,23,26
3,301,72,28,0.97,0.38,13,right,,,,red,right,0.5,1120.5,23,26
3,301,72,29,0.97,0.38,12,right,,,,green,left,0.5,1121.0,23,26
3,301,72,30,0.97,0.38,11,right,,,,green,left,0.5,1121.5,23,26
3,301,72,31,0.97,0.38,10,left,,,,green,left,0.5,1122.0,23,26
3,301,72,32,0.97,0.38,9,forward,,,,green,left,0.5,1122.5,23,26
3,301,72,33,0.97,0.38,8,right,,,,red,right,0.5,1123.0,23,26
3,301,72,34,0.97,0.38,7,forward,,,,green,left,0.5,1123.5,23,26
3,301,72,35,0.97,0.38,6,right,,,,green,left,0.5,1124.0,23,26
3,301,72,36,0.97,0.38,5,right,,,,red,right,0.5,1124.5,23,26
3,301,72,37,0.97,0.38,4,right,,,,green,left,0.5,1125.0,23,26
3,301,72,38,0.97,0.38,3,right,,,,green,left,0.5,1125.5,23,26
3,301,72,39,0.97,0.38,2,left,,,,green,left,0.5,1126.0,23,26
3,301,72,40,0.97,0.38,1,forward,,,,green,left,0.5,1126.5,23,26
3,301,72,41,0.97,0.38,0,right,,,,red,right,0.5,1127.0,23,26
3,301,73,1,0.97,0.38,25,forward,,,,green,left,0.5,1127.5,23,26
3,301,73,2,0.97,0.38,24,right,,,,green,left,0.5,1128.0,23,26
3,301,73,3,0.97,0.38,23,right,,,,red,right,0.5,1128.5,23,26
3,301,73,4,0.97,0.38,22,right,left,,,green,left,0.5,1129.0,23,26
3,301,73,5,0.97,0.38,21,right,,,,red,right,0.5,1129.5,23,26
3,301,73,6,0.97,0.38,20,right,,,,green,left,0.5,1130.0,23,26
3,301,73,7,0.97,0.38,19,right,,,,green,left,0.5,1130.5,23,26
3,301,73,8,0.97,0.38,18,left,,,,green,left,0.5,1131.0,23,26
3,301,73,9,0.97,0.38,17,forward,,left,,green,left,0.5,1131.5,23,26
3,301,73,10,0.97,0.38,16,right,,,,green,left,0.5,1132.0,23,26
3,301,73,11,0.97,0.38,15,right,,,,red,right,0.5,1132.5,23,26
3,301,73,12,0.97,0.38,14,right,,,,green,left,0.5,1133.0,23,26
3,301,73,13,0.97,0.38,13,right,,,,red,right,10.5,1143.5,24,26
3,301,74,1,0.97,0.38,20,right,left,,,green,left,0.5,1144.0,24,26
3,301,74,2,0.97,0.38,19,left,,,,red,right,0.5,1144.5,24,26
3,301,74,3,0.97,0.38,18,right,,,,red,right,0.5,1145.0,24,26
3,301,74,4,0.97,0.38,17,right,,,,red,right,0.5,1145.5,24,26
3,301,74,5,0.97,0.38,16,forward,,,,red,right,0.5,1146.0,24,26
3,301,74,6,0.97,0.38,15,left,,,,green,left,0.5,1146.5,24,26
3,301,74,7,0.97,0.38,14,forward,,,,green,left,0.5,1147.0,24,26
3,301,74,8,0.97,0.38,13,right,,,,green,left,0.5,1147.5,24,26
3,301,74,9,0.97,0.38,12,right,,,,green,left,0.5,1148.0,24,26
3,301,74,10,0.97,0.38,11,left,,,,green,left,0.5,1148.5,24,26
3,301,74,11,0.97,0.38,10,forward,,,,red,right,0.5,1149.0,24,26
3,301,74,12,0.97,0.38,9,left,,,,green,left,0.5,1149.5,24,26
3,301,74,13,0.97,0.38,8,forward,,,,red,right,0.5,1150.0,24,26
3,301,74,14,0.97,0.38,7,left,,,left,red,right,0.5,1150.5,24,26
3,301,74,15,0.97,0.38,6,right,,,,red,right,0.5,1151.0,24,26
3,301,74,16,0.97,0.38,5,right,,,,red,right,0.5,1151.5,24,26
3,301,74,17,0.97,0.38,4,forward,,,,green,left,0.5,1152.0,24,26
3,301,74,18,0.97,0.38,3,right,,,,green,left,0.5,1152.5,24,26
3,301,74,19,0.97,0.38,2,right,,,,green,left,0.5,1153.0,24,26
3,301,74,20,0.97,0.38,1,left,,,,red,right,0.5,1153.5,24,26
3,301,74,21,0.97,0.38,0,right,,,,red,right,0.5,1154.0,24,26
3,301,75,1,0.97,0.38,45,right,,,,green,left,0.5,1154.5,24,26
3,301,75,2,0.97,0.38,44,left,,,,green,left,0.5,1155.0,24,26
3,301,75,3,0.97,0.38,43,forward,,,,red,right,0.5,1155.5,24,26
3,301,75,4,0.97,0.38,42,left,,,,red,right,0.5,1156.0,24,26
3,301,75,5,0.97,0.38,41,right,,,,red,right,0.5,1156.5,24,26
3,301,75,6,0.97,0.38,40,right,,,,red,right,0.5,1157.0,24,26
3,301,75,7,0.97,0.38,39,forward,,,,green,left,0.5,1157.5,24,26
3,301,75,8,0.97,0.38,38,right,,left,,green,left,0.5,1158.0,24,26
3,301,75,9,0.97,0.38,37,right,,,,red,right,0.5,1158.5,24,26
3,301,75,10,0.97,0.38,36,right,,,,green,left,0.5,1159.0,24,26
3,301,75,11,0.97,0.38,35,forward,,,,green,left,0.5,1159.5,24,26
3,301,75,12,0.97,0.38,34,right,,,,green,left,0.5,1160.0,24,26
3,301,75,13,0.97,0.38,33,forward,,left,,green,left,0.5,1160.5,24,26
3,301,75,14,0.97,0.38,32,right,,,,red,right,0.5,1161.0,24,26
3,301,75,15,0.97,0.38,31,forward,,,,green,left,0.5,1161.5,24,26
3,301,75,16,0.97,0.38,30,right,,,,red,right,0.5,1162.0,24,26
3,301,75,17,0.97,0.38,29,forward,,,,red,right,0.5,1162.5,24,26
3,301,75,18,0.97,0.38,28,left,left,,,green,left,0.5,1163.0,24,26
3,301,75,19,0.97,0.38,27,forward,,,,red,right,0.5,1163.5,24,26
3,301,75,20,0.97,0.38,26,left,,,,red,right,0.5,1164.0,24,26
3,301,75,21,0.97,0.38,25,right,,right,,red,right,0.5,1164.5,24,26
3,301,75,22,0.97,0.38,24,right,,,,red,right,0.5,1165.0,24,26
3,301,75,23,0.97,0.38,23,forward,,,,green,left,0.5,1165.5,24,26
3,301,75,24,0.97,0.38,22,right,,,,red,right,0.5,1166.0,24,26
3,301,75,25,0.97,0.38,21,forward,,,,red,right,0.5,1166.5,24,26
3,301,75,26,0.97,0.38,20,left,,,,green,left,0.5,1167.0,24,26
3,301,75,27,0.97,0.38,19,forward,,,,red,right,0.5,1167.5,24,26
3,301,75,28,0.97,0.38,18,left,,,,green,left,0.5,1168.0,24,26
3,301,75,29,0.97,0.38,17,right,,,,red,right,0.5,1168.5,24,26
3,301,75,30,0.97,0.38,16,forward,,,,green,left,0.5,1169.0,24,26
3,301,75,31,0.97,0.38,15,right,,,,green,left,0.5,1169.5,24,26
3,301,75,32,0.97,0.38,14,left,,,,red,right,0.5,1170.0,24,26
3,301,75,33,0.97,0.38,13,forward,,,,green,left,0.5,1170.5,24,26
3,301,75,34,0.97,0.38,12,right,,,,red,right,0.5,1171.0,24,26
3,301,75,35,0.97,0.38,11,forward,,,,green,left,0.5,1171.5,24,26
3,301,75,36,0.97,0.38,10,right,left,,,green,left,0.5,1172.0,24,26
3,301,75,37,0.97,0.38,9,right,,,,red,right,0.5,1172.5,24,26
3,301,75,38,0.97,0.38,8,right,,,,red,right,0.5,1173.0,24,26
3,301,75,39,0.97,0.38,7,forward,,,,red,right,0.5,1173.5,24,26
3,301,75,40,0.97,0.38,6,left,,,,red,right,0.5,1174.0,24,26
3,301,75,41,0.97,0.38,5,right,,,,green,left,0.5,1174.5,24,26
